Id,Country,Year,Female_Under18,Female_Over18,Male_Under18,Male_Over18,Total_Under18,Total_Over18,VALUE
282,Costa Rica,2024,0.038134981828675515,0.10453471489507524,0.03660191723254785,0.10033231429627822,0.052890728566404234,0.1449828206584963,28.53845
283,Costa Rica,2025,0.03967563509455398,0.10875791737683627,0.038080634688742766,0.10438573979384788,0.05502751400048694,0.15084012661309956,27.805607
284,Costa Rica,2026,0.041246796345895426,0.11306474763051336,0.03958863367872375,0.10851943114285452,0.05720661201742281,0.1568134188242296,27.112991
285,Costa Rica,2027,0.042848465582699814,0.11745520565610652,0.041125914202490774,0.1127333883432982,0.05942802261721181,0.16290269729188647,26.46088
286,Costa Rica,2028,0.04448064280496711,0.12192929145361577,0.042692476260043806,0.11702761139517893,0.06169174579985389,0.16910796201607012,25.496513
287,Costa Rica,2029,0.046143328012697375,0.12648700502304105,0.0442883198513829,0.12140210029849668,0.06399778156534913,0.17542921299678058,24.516155
288,Mauritius,2023,0.033038222222222205,0.0718222222222222,0.03401955555555554,0.07395555555555554,0.05560888888888886,0.12088888888888885,22.242092
289,Mauritius,2024,0.03437296639999999,0.07472383999999999,0.03539394559999999,0.07694335999999997,0.057855488000000004,0.1257728,23.224388
290,Mauritius,2025,0.03573414115555554,0.07768291555555554,0.03679555128888887,0.07999032888888886,0.06014657422222219,0.1307534222222222,23.860846
291,Mauritius,2026,0.037121746488888864,0.08069944888888889,0.0382243726222222,0.08309646222222222,0.06248214755555552,0.13583075555555554,24.573507
292,Mauritius,2027,0.03853578239999998,0.08377343999999996,0.039680409599999994,0.08626175999999999,0.06486220799999999,0.14100479999999999,25.364422
293,Mauritius,2028,0.03997624888888888,0.08690488888888888,0.0411636622222222,0.08948622222222219,0.06728675555555554,0.14627555555555555,26.083693
294,Mauritius,2029,0.041443145955555524,0.09009379555555555,0.042674130488888865,0.09276984888888888,0.0697557902222222,0.15164302222222226,26.79213
295,Belarus,2021,0.031829833984375,0.07900619506835938,0.032257080078125,0.08006668090820312,0.0452880859375,0.1124114990234375,34.486492
296,Belarus,2022,0.03311575927734375,0.08219804534912109,0.03356026611328125,0.08330137481689454,0.047117724609375,0.11695292358398438,33.12777
297,Belarus,2023,0.034427148437500006,0.08545310058593751,0.0348892578125,0.0866001220703125,0.04898359375,0.12158427734374999,32.02666
298,Belarus,2024,0.03576400146484375,0.0887713607788086,0.03624405517578125,0.08996292266845704,0.050885693359375,0.12630556030273438,31.745762
299,Belarus,2025,0.037126318359374993,0.09215282592773437,0.037624658203125,0.09338977661132813,0.0528240234375,0.1311167724609375,32.38713
300,Belarus,2026,0.03851409912109375,0.09559749603271485,0.03903106689453125,0.09688068389892578,0.054798583984374996,0.13601791381835937,32.86355
301,Belarus,2027,0.03992734375,0.09910537109375,0.040463281250000004,0.10043564453125,0.056809374999999995,0.141008984375,33.428753
302,Belarus,2028,0.04136605224609376,0.10267645111083985,0.041921301269531246,0.10405465850830078,0.058856396484375004,0.14608998413085938,33.716244
303,Belarus,2029,0.04283022460937498,0.10631073608398431,0.043405126953125,0.1077377258300781,0.060939648437499994,0.15126091308593745,34.03713
304,Qatar,2023,0.038443202837474495,0.038443202837474495,0.03775671707251958,0.03775671707251958,0.0810053202646784,0.0810053202646784,22.234053
305,Qatar,2024,0.039996308232108445,0.039996308232108445,0.03928208844224937,0.03928208844224937,0.08427793520337139,0.08427793520337139,22.469519
306,Qatar,2025,0.04158016818901242,0.04158016818901242,0.040837665185637195,0.040837665185637195,0.08761535439827617,0.08761535439827617,22.729313
307,Qatar,2026,0.04319478270818632,0.04319478270818632,0.042423447302683014,0.042423447302683014,0.09101757784939263,0.09101757784939263,22.75785
308,Qatar,2027,0.04484015178963026,0.04484015178963026,0.044039434793386865,0.044039434793386865,0.0944846055567209,0.0944846055567209,22.948511
309,Qatar,2028,0.04651627543334413,0.04651627543334413,0.04568562765774869,0.04568562765774869,0.09801643752026085,0.09801643752026085,23.420263
310,Qatar,2029,0.048223153639328,0.048223153639328,0.04736202589576859,0.04736202589576859,0.1016130737400126,0.1016130737400126,23.662128
311,Colombia,2023,0.081887625308476,0.12213747503637101,0.046151130473106164,0.06883558443446344,0.062079396742585294,0.09259299853131367,61.0196
312,Colombia,2024,0.08519588537093845,0.12707182902784042,0.048015636144219685,0.07161654204561581,0.06458740437098577,0.09633375567197879,61.634377
313,Colombia,2025,0.08856965553364765,0.1321038929993389,0.04991706271971165,0.07445256812431568,0.06714507551678026,0.10014858721146885,62.211536
314,Colombia,2026,0.09200893579660367,0.13723366695086647,0.05185541019958211,0.07734366267056314,0.06975241017996887,0.10403749314978407,61.829567
315,Colombia,2027,0.09551372615980643,0.14246115088242323,0.05383067858383104,0.0802898256843582,0.0724094083605515,0.10800047348692432,61.465313
316,Colombia,2028,0.09908402662325601,0.147786344794009,0.0558428678724585,0.08329105716570083,0.07511607005852822,0.11203752822288958,60.991264
317,Colombia,2029,0.10271983718695236,0.15320924868562383,0.057891978065464415,0.08634735711459098,0.07787239527389904,0.1161486573576799,60.279514
318,"China, Hong Kong Special Administrative Region",2023,0.04768975456371735,0.15158529129181586,0.05319241855183857,0.1690759018254869,0.02995894837977115,0.09522665734998688,16.161667
319,"China, Hong Kong Special Administrative Region",2024,0.04961642064809152,0.15770933706000523,0.05534139226133284,0.17590656825923656,0.031169289894313893,0.09907381430692633,16.207264
320,"China, Hong Kong Special Administrative Region",2025,0.05158123853611665,0.16395465106122803,0.057532919905668584,0.18287249541444667,0.03240359856756046,0.1029971525897458,16.142118
321,"China, Hong Kong Special Administrative Region",2026,0.053584208227792814,0.17032123329548435,0.059767001484845816,0.1899736832911171,0.033661874399510856,0.10699667219844525,16.191196
322,"China, Hong Kong Special Administrative Region",2027,0.05562532972311989,0.17680908376277404,0.06204363699886448,0.19721013188924794,0.03494411739016506,0.1110723731330247,16.190084
323,"China, Hong Kong Special Administrative Region",2028,0.05770460302209799,0.1834182024630972,0.06436282644772469,0.2045818412088392,0.0362503275395231,0.11522425539348416,16.164976
324,"China, Hong Kong Special Administrative Region",2029,0.05982202812472703,0.19014858939645382,0.0667245698314263,0.21208881124989082,0.03758050484758493,0.11945231897982356,15.95164
325,Sri Lanka,2022,0.031397229916897494,0.13771966759002768,0.027106925207756226,0.11890083102493074,0.03412742382271467,0.14969529085872574,25.779873
326,Sri Lanka,2023,0.03266567800554016,0.14328354216066477,0.028202044986149588,0.12370442459833796,0.03550617174515235,0.15574298060941827,26.319191
327,Sri Lanka,2024,0.033959243878116316,0.14895759246537396,0.029318850304709126,0.1286031388365651,0.03691222160664817,0.16191042659279778,26.684502
328,Sri Lanka,2025,0.03527792753462602,0.15474181850415505,0.030457341163434893,0.13359697373961216,0.038345573407202196,0.1681976288088642,27.11189
329,Sri Lanka,2026,0.036621728975069254,0.16063622027700827,0.03161751756232687,0.13868592930747922,0.0398062271468144,0.17460458725761768,26.95911
330,Sri Lanka,2027,0.03799064819944596,0.1666407977839335,0.03279937950138503,0.1438700055401662,0.04129418282548474,0.18113130193905816,26.87283
331,Sri Lanka,2028,0.03938468520775622,0.17275555102493073,0.034002926980609416,0.14914920243767316,0.04280944044321328,0.1877777728531856,26.756334
332,Sri Lanka,2029,0.04080384,0.17898048,0.03522816,0.15452352,0.044351999999999996,0.194544,26.455738
333,Ireland,2023,0.051118626430801235,0.083067767950052,0.05931321540062435,0.09638397502601455,0.08311654526534859,0.13506438605619142,29.024452
334,Ireland,2024,0.0531838189386056,0.08642370577523413,0.061709469302809544,0.10027788761706555,0.08647445369406864,0.1405209872528616,29.449844
335,Ireland,2025,0.05528990634755461,0.08984609781477626,0.06415317377731528,0.10424890738813734,0.08989885535900102,0.1460856399583767,29.815166
336,Ireland,2026,0.05743688865764826,0.09333494406867843,0.06664432882414151,0.10829703433922996,0.09338975026014566,0.1517583441727367,30.344624
337,Ireland,2027,0.059624765868886556,0.09689024453694066,0.06918293444328824,0.1124222684703434,0.0969471383975026,0.15753909989594173,31.5997
338,Ireland,2028,0.06185353798126951,0.10051199921956297,0.07176899063475546,0.11662460978147764,0.10057101977107179,0.16342790712799168,33.01845
339,Ireland,2029,0.06412320499479708,0.10420020811654525,0.07440249739854318,0.12090405827263266,0.10426139438085329,0.16942476586888658,34.170444
340,Bahamas,2023,0.019336419753086396,0.059390432098765426,0.0320833333333333,0.09854166666666667,0.026358024691358,0.0809567901234568,20.883455
341,Bahamas,2024,0.0201176111111111,0.061789805555555535,0.03337949999999998,0.10252274999999994,0.02742288888888888,0.08422744444444442,20.113068
342,Bahamas,2025,0.020914271604938278,0.06423669135802469,0.034701333333333334,0.10658266666666665,0.028508839506172837,0.08756286419753084,19.08934
343,Bahamas,2026,0.021726401234567892,0.06673108950617283,0.03604883333333331,0.11072141666666663,0.029615876543209865,0.09096304938271604,18.115343
344,Bahamas,2027,0.022554,0.069273,0.037422000000000004,0.114939,0.030744,0.094428,18.294567
345,Bahamas,2028,0.023397067901234553,0.07186242283950617,0.038820833333333304,0.11923541666666666,0.03189320987654319,0.09795771604938272,18.730047
346,Bahamas,2029,0.024255604938271606,0.07449935802469139,0.04024533333333333,0.12361066666666669,0.033063506172839506,0.10155219753086422,19.223341
347,Sweden,2023,0.03144073265017375,0.06957098288549084,0.03505780808780435,0.07757472427939686,0.04785669040557419,0.10589565536552586,34.197582
348,Sweden,2024,0.03271093824924075,0.07238165059406466,0.03647414353455164,0.08070874314028452,0.04979010069795937,0.11017383984229313,32.995743
349,Sweden,2025,0.03400629643442792,0.07524797508894691,0.037918525227769194,0.08390482178059568,0.05176179634266905,0.11453674084335282,32.27614
350,Sweden,2026,0.03532680720573521,0.07816995637013753,0.03939095316745696,0.08716296020033035,0.053771777339703154,0.11898435836870493,31.289814
351,Sweden,2027,0.03667247056316267,0.08114759443763653,0.040891427353615006,0.09048315839948852,0.055820043689061745,0.12351669241834938,29.280846
352,Sweden,2028,0.038043286506710225,0.08418088929144393,0.042419947786243264,0.09386541637807023,0.05790659539074477,0.12813374299228633,26.691488
353,Sweden,2029,0.03943925503637796,0.08726984093155975,0.04397651446534179,0.09730973413607545,0.060031432444752286,0.1328355100905157,23.92485
354,Guyana,2023,0.023496695777156306,0.05972076843360566,0.03499507881704132,0.08894582532664676,0.03636988548485366,0.09244012560733646,43.819427
355,Guyana,2024,0.02444596228655345,0.06213348747832335,0.03640888000124982,0.09253923666984329,0.03783922885844178,0.09617470668187285,45.365063
356,Guyana,2025,0.02541402615257228,0.06459398313778791,0.03785067724851191,0.09620380467330115,0.039337668140417746,0.09998323985689514,46.704544
357,Guyana,2026,0.026400887375212838,0.06710225541199932,0.03932047055882765,0.0999395293370203,0.040865203330781585,0.10386572513240323,47.78127
358,Guyana,2027,0.027406545954475132,0.06965830430095767,0.040818259932196996,0.10374641066100077,0.04242183442953331,0.10782216250839724,47.7236
359,Guyana,2028,0.02843100189035916,0.07226212980466286,0.042344045368620034,0.10762444864524259,0.04400756143667296,0.11185255198487712,47.102962
360,Guyana,2029,0.0294742551828649,0.07491373192311498,0.04389782686809665,0.1115736432897457,0.04562238435220046,0.11595689356184287,46.3401
361,Jordan,2024,0.030261764906768636,0.06586384126767296,0.03526910730141381,0.07676217471484188,0.039841028618263746,0.08671282699269175,35.60535
362,Jordan,2025,0.03148434020900211,0.06852474045488693,0.03669397923639095,0.07986336657332146,0.041450606174441636,0.09021602520319649,35.823353
363,Jordan,2026,0.03273112492316098,0.0712383307151151,0.038147066457209194,0.08302596817157298,0.0430920565535141,0.09378859367529542,35.276386
364,Jordan,2027,0.03400211904924525,0.07400461204835734,0.03962836896386856,0.08624997950959631,0.044765379755481165,0.09743053240898847,35.26333
365,Jordan,2028,0.03529732258725494,0.07682358445461374,0.04113788675636907,0.08953540058739155,0.04647057578034284,0.10114184140427565,35.354996
366,Jordan,2029,0.03661673553719008,0.07969524793388431,0.04267561983471075,0.0928822314049587,0.04820764462809917,0.10492252066115704,35.495953
367,Estonia,2023,0.035204617555623915,0.09807000604780951,0.046345319313732744,0.12910481808825555,0.05525788072021982,0.1539326677206124,22.823563
368,Estonia,2024,0.036626884104871124,0.10203203429214104,0.048217670214007545,0.13432065273902108,0.05749029910131669,0.16015154749652516,24.301807
369,Estonia,2025,0.03807731434816284,0.10607251854131075,0.050127097369733364,0.13963977124425722,0.059766923786989785,0.1664935734066144,25.101742
370,Estonia,2026,0.039555908285499035,0.11019145879531878,0.052073600780910126,0.14506217360396398,0.062087754777239,0.17295874545088014,25.643787
371,Estonia,2027,0.041062665916879765,0.11438885505416503,0.05405718044753791,0.1505878598181413,0.06445279207206443,0.1795470636293223,25.74682
372,Estonia,2028,0.04259758724230497,0.11866470731784955,0.056077836369616656,0.15621682988678925,0.06686203567146601,0.18625852794194103,26.223257
373,Estonia,2029,0.044160672261774656,0.1230190155863723,0.05813556854714637,0.1619490838099078,0.06931548557544377,0.1930931383887363,26.779778
374,Panama,2023,0.026938919151077784,0.0816719612358073,0.028130906724134323,0.08528576483031206,0.031587670685998284,0.09576579525437581,37.336876
375,Panama,2024,0.02802725148478132,0.08497150846973392,0.029267395355789344,0.08873130972945666,0.03286381258171261,0.0996347333826526,37.15492
376,Panama,2025,0.029137134953805727,0.08833639327264918,0.03042638871282367,0.09224508324046549,0.03416522461397574,0.10358028414713287,36.61731
377,Panama,2026,0.030268569558150993,0.09176661564455309,0.03160788679523732,0.09582708536333863,0.035491906782787665,0.10760244754781666,36.47958
378,Panama,2027,0.03142155529781716,0.09526217558544565,0.032811889603030296,0.09947731609807597,0.03684385908814843,0.11170122358470397,36.741383
379,Panama,2028,0.03259609217280414,0.09882307309532683,0.034038397136202554,0.10319577544467758,0.03822108153005795,0.11587661225779473,36.380417
380,Panama,2029,0.033792180183111996,0.1024493081741967,0.03528740939475412,0.10698246340314344,0.039623574108516274,0.12012861356708904,36.08274
