Id,Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,Female_Under18,Female_Over18,Male_Under18,Male_Over18,Total_Under18,Total_Over18,VALUE
184,Canada,2024,0.3541101356743815,0.3646927374301676,0.3011971268954509,0.1465283320031923,0.3231763766959297,0.550295291300878,0.051887167525791235,0.11444003059855068,0.05343781850932063,0.11786007749000163,0.04413391260814427,0.09733979614129598,78.72535
185,Canada,2025,0.3610534716679968,0.3718435754189944,0.3071029529130088,0.1494014365522745,0.3295131683958499,0.5610853950518755,0.053941907339384663,0.11897187340964284,0.05555396434033179,0.122527354683954,0.045881622334649035,0.10119446703808703,76.39851
186,Canada,2026,0.3679968076616121,0.3789944134078212,0.3130087789305666,0.1522745411013567,0.3358499600957702,0.5718754988028731,0.0560365450134362,0.12359171316852323,0.05771120038165384,0.12728525861953657,0.04766326817234803,0.10512398591345655,74.40693
187,Canada,2027,0.3749401436552274,0.386145251396648,0.3189146049481245,0.1551476456504389,0.3421867517956903,0.5826656025538708,0.058171080547945876,0.12829954987519177,0.05990952663328679,0.13213378929674924,0.04947885012124133,0.10912835276740451,72.17718
188,Canada,2028,0.3818834796488428,0.3932960893854749,0.3248204309656824,0.1580207501995211,0.3485235434956105,0.5934557063048684,0.06034551394291369,0.13309538352964853,0.062148943095230655,0.13707294671559206,0.051328368181328896,0.11320756759993096,69.27254
189,Canada,2029,0.3888268156424581,0.4004469273743017,0.3307262569832402,0.1608938547486033,0.3548603351955307,0.604245810055866,0.0625598451983396,0.13797921413189349,0.0644294497674854,0.14210273087606504,0.053211822352610696,0.11736163041103584,66.58994
190,Bosnia and Herzegovina,2023,0.2326007326007326,0.3021978021978022,0.4652014652014652,0.0915750915750915,0.2454212454212454,0.663003663003663,0.02130043338834546,0.057085161480765874,0.02767379141005512,0.07416576097894778,0.04260086677669092,0.11417032296153175,29.382948
191,Bosnia and Herzegovina,2024,0.2372527472527472,0.3082417582417582,0.4745054945054945,0.0934065934065934,0.2503296703296703,0.6762637362637363,0.022160970897234625,0.0593914020045888,0.028791812583021367,0.07716205772249726,0.04432194179446926,0.11878280400917762,29.539474
192,Bosnia and Herzegovina,2025,0.2419047619047619,0.3142857142857143,0.4838095238095238,0.0952380952380952,0.2552380952380952,0.6895238095238095,0.02303854875283446,0.06174331065759636,0.029931972789115635,0.08021768707482992,0.04607709750566892,0.12348662131519272,29.308245
193,Bosnia and Herzegovina,2026,0.2465567765567765,0.3203296703296703,0.4931135531135531,0.097069597069597,0.2601465201465201,0.7027838827838828,0.023933166955144955,0.06414088743978852,0.03109427202833794,0.08333264903594573,0.04786633391028992,0.12828177487957707,29.812115
194,Bosnia and Herzegovina,2027,0.2512087912087912,0.3263736263736264,0.5024175824175825,0.0989010989010989,0.265054945054945,0.7160439560439561,0.02484482550416616,0.0665841323511653,0.032278710300688324,0.08650694360584468,0.049689651008332336,0.13316826470233062,30.477581
195,Bosnia and Herzegovina,2028,0.2558608058608059,0.3324175824175824,0.5117216117216118,0.1007326007326007,0.2699633699633699,0.7293040293040294,0.02577352439989802,0.0690730453917267,0.03348528760616671,0.0897405707845268,0.05154704879979604,0.1381460907834534,31.297756
196,Bosnia and Herzegovina,2029,0.2605128205128205,0.3384615384615385,0.5210256410256411,0.1025641025641025,0.2748717948717948,0.7425641025641027,0.02671926364234055,0.0716076265614727,0.034714003944773156,0.0930335305719921,0.053438527284681105,0.14321525312294542,32.00951
197,Saint Vincent and the Grenadines,2023,0.1828793774319066,0.4513618677042801,0.3657587548638132,0.0661478599221789,0.245136186770428,0.688715953307393,0.012097079441021045,0.04483035322260746,0.029856621599115767,0.11064512710260563,0.02419415888204209,0.08966070644521491,22.635544
198,Saint Vincent and the Grenadines,2024,0.1865369649805447,0.4603891050583658,0.3730739299610894,0.0674708171206225,0.2500389105058365,0.7024902723735409,0.012585801450438295,0.04664149949280077,0.031062829111720057,0.11511519023755087,0.02517160290087659,0.09328299898560154,22.920738
199,Saint Vincent and the Grenadines,2025,0.1901945525291828,0.4694163424124514,0.3803891050583657,0.0687937743190661,0.2549416342412451,0.7162645914396888,0.013084201123408364,0.0484885100455722,0.032292921921603636,0.11967376947417825,0.026168402246816734,0.09697702009114442,23.167543
200,Saint Vincent and the Grenadines,2026,0.193852140077821,0.478443579766537,0.387704280155642,0.0701167315175097,0.2598443579766537,0.7300389105058366,0.013592278459931257,0.05037138488092174,0.033546900028766515,0.1243208648124877,0.027184556919862515,0.10074276976184347,23.438564
201,Saint Vincent and the Grenadines,2027,0.1975097276264591,0.4874708171206226,0.3950194552529183,0.0714396887159533,0.2647470817120622,0.7438132295719845,0.014110033460006959,0.05229012399884932,0.03482476343320868,0.1290564762524792,0.028220066920013928,0.10458024799769866,23.471857
202,Saint Vincent and the Grenadines,2028,0.2011673151750972,0.4964980544747082,0.4023346303501945,0.0727626459143968,0.2696498054474708,0.7575875486381324,0.01463746612363546,0.054244727399355,0.03612651213493008,0.1338806037941528,0.029274932247270926,0.10848945479871003,23.344404
203,Saint Vincent and the Grenadines,2029,0.2048249027237354,0.5055252918287938,0.4096498054474708,0.0740856031128404,0.2745525291828793,0.7713618677042803,0.015174576450816804,0.05623519508243878,0.03745214613393084,0.13879324743750848,0.03034915290163361,0.11247039016487756,23.21524
204,Croatia,2023,0.316622691292876,0.3443271767810026,0.3390501319261214,0.100263852242744,0.2506596306068601,0.6490765171503958,0.03174581073648887,0.0793645268412222,0.03452356917593164,0.08630892293982913,0.033994472330323496,0.08498618082580876,31.434418
205,Croatia,2024,0.3229551451187335,0.3512137203166227,0.3458311345646438,0.1022691292875989,0.2556728232189973,0.6620580474934038,0.03302834149024302,0.08257085372560757,0.035918321370639286,0.08979580342659824,0.035367849012468575,0.08841962253117144,31.196873
206,Croatia,2025,0.3292875989445911,0.3581002638522428,0.3526121372031662,0.1042744063324538,0.2606860158311345,0.6750395778364117,0.034336268892586376,0.08584067223146594,0.03734069242068768,0.0933517310517192,0.036768421272477904,0.09192105318119476,30.846552
207,Croatia,2026,0.3356200527704486,0.3649868073878628,0.3593931398416887,0.1062796833773087,0.2656992084432718,0.6880211081794196,0.035669592943518916,0.0891739823587973,0.03879068232607682,0.09697670581519205,0.038196189110351504,0.09549047277587877,30.51212
208,Croatia,2027,0.3419525065963061,0.3718733509234829,0.3661741424802111,0.1082849604221636,0.2707124010554089,0.7010026385224275,0.03702831364304064,0.09257078410760157,0.0402682910868067,0.10067072771701671,0.03965115252608935,0.09912788131522333,29.508802
209,Croatia,2028,0.3482849604221636,0.3787598944591029,0.3729551451187335,0.1102902374670184,0.2757255936675462,0.7139841688654355,0.038412430991151526,0.09603107747787888,0.04177351870287729,0.10443379675719329,0.04113331151969143,0.10283327879922863,28.312567
210,Croatia,2029,0.3546174142480212,0.385646437994723,0.379736147757256,0.1122955145118733,0.2807387862796834,0.7269656992084434,0.03982194498785165,0.09955486246962918,0.043306365174288666,0.10826591293572171,0.042642666091157806,0.10660666522789457,27.205513
211,Armenia,2022,0.2564102564102564,0.2899408284023668,0.4536489151873767,0.1124260355029585,0.2110453648915187,0.6765285996055227,0.02882718859050218,0.05411419612603043,0.032596897867721686,0.06119066792712671,0.051001949044734624,0.09574050083836154,20.404629
212,Armenia,2023,0.2615384615384615,0.2957396449704141,0.4627218934911242,0.1146745562130177,0.2152662721893491,0.6900591715976332,0.02999180700955847,0.056300409649522064,0.03391381254157765,0.06366277091138263,0.05306242778614191,0.09960841707223135,20.212704
213,Armenia,2024,0.2666666666666666,0.3015384615384615,0.4717948717948718,0.1169230769230769,0.2194871794871795,0.7035897435897436,0.031179487179487164,0.05852991452991452,0.035256804733727796,0.06618382642998026,0.055163708086784995,0.10355292570677187,19.986828
214,Armenia,2025,0.2717948717948718,0.3073372781065088,0.4808678500986193,0.1191715976331361,0.2237080867850098,0.7171203155818541,0.03239022910028827,0.060802710767207786,0.03662587444417212,0.06875383448291957,0.05730578994666387,0.10757402674198302,19.95604
215,Armenia,2026,0.2769230769230769,0.3131360946745562,0.4899408284023668,0.1214201183431952,0.2279289940828402,0.7306508875739646,0.03362403277196174,0.0631187983614019,0.03802102167291059,0.07137279507020061,0.05948867336577847,0.11167172017786489,20.004679
216,Armenia,2027,0.282051282051282,0.3189349112426035,0.4990138067061144,0.1236686390532544,0.2321499013806706,0.7441814595660751,0.03488089819450765,0.06547817731249682,0.03944224641994326,0.07404070819182333,0.06171235834412892,0.11584600601441748,20.158794
217,Armenia,2028,0.2871794871794871,0.3247337278106509,0.5080867850098619,0.1259171597633136,0.236370808678501,0.7577120315581855,0.03616082536792595,0.06788084762049257,0.04088954868527012,0.07675757384778778,0.06397684488171516,0.12009688425164074,19.934284
218,Armenia,2029,0.2923076923076923,0.3305325443786982,0.5171597633136095,0.1281656804733728,0.2405917159763314,0.771242603550296,0.037463814292216666,0.07032680928538917,0.04236292846889115,0.07952339203809392,0.06628213297853718,0.1244243548895347,20.466837
219,Singapore,2023,0.3275862068965517,0.3448275862068966,0.3275862068965517,0.1448275862068965,0.3724137931034483,0.4827586206896552,0.04744351961950058,0.12199762187871582,0.04994054696789535,0.12841854934601665,0.04744351961950058,0.12199762187871582,21.256376
220,Singapore,2024,0.3341379310344827,0.3517241379310345,0.3341379310344827,0.1477241379310345,0.3798620689655173,0.4924137931034483,0.049360237812128414,0.12692632580261592,0.05195814506539835,0.13360665873959574,0.049360237812128414,0.12692632580261592,22.204573
221,Singapore,2025,0.3406896551724138,0.3586206896551724,0.3406896551724138,0.1506206896551724,0.3873103448275862,0.5020689655172415,0.05131491082045184,0.131952627824019,0.054015695600475616,0.1388975029726516,0.05131491082045184,0.131952627824019,22.807653
222,Singapore,2026,0.3472413793103448,0.3655172413793104,0.3472413793103448,0.1535172413793103,0.3947586206896552,0.5117241379310346,0.05330753864447085,0.1370765279429251,0.05611319857312722,0.14429108204518434,0.05330753864447085,0.1370765279429251,22.786325
223,Singapore,2027,0.3537931034482758,0.3724137931034483,0.3537931034482758,0.1564137931034483,0.4022068965517242,0.5213793103448277,0.05533812128418549,0.14229802615933412,0.05825065398335316,0.14978739595719384,0.05533812128418549,0.14229802615933412,22.743546
224,Singapore,2028,0.3603448275862069,0.3793103448275862,0.3603448275862069,0.1593103448275862,0.4096551724137932,0.5310344827586208,0.05740665873959571,0.14761712247324615,0.06042806183115338,0.15538644470868015,0.05740665873959571,0.14761712247324615,22.694979
225,Singapore,2029,0.3668965517241379,0.3862068965517242,0.3668965517241379,0.1622068965517241,0.4171034482758621,0.5406896551724139,0.05951315101070152,0.1530338168846611,0.06264542211652793,0.1610882282996433,0.05951315101070152,0.1530338168846611,22.574135
226,Uruguay,2023,0.3134328358208955,0.3656716417910448,0.3208955223880597,0.1169154228855721,0.2699004975124378,0.6131840796019901,0.03664513254622409,0.08459567832479392,0.04275265463726144,0.09869495804559292,0.03751763570208657,0.08660986114205092,26.490292
227,Uruguay,2024,0.3197014925373134,0.3729850746268657,0.3273134328358208,0.1192537313432835,0.2752985074626866,0.6254477611940299,0.038125595901091526,0.08801334372911561,0.044479861884606786,0.1026822343506349,0.039033348184450846,0.09010889953218978,22.219841
228,Uruguay,2025,0.3259701492537313,0.3802985074626865,0.333731343283582,0.121592039800995,0.2806965174129353,0.6377114427860697,0.039635375361995975,0.0914986856760971,0.04624127125566197,0.10674846662211328,0.04057907477537683,0.09367722581124226,18.254078
229,Uruguay,2026,0.3322388059701492,0.3876119402985075,0.3401492537313433,0.1239303482587064,0.2860945273631841,0.6499751243781094,0.041174470928937376,0.09505170416573847,0.048036882750426946,0.11089365486002822,0.042154815474864465,0.09731483997920844,14.772626
230,Uruguay,2027,0.3385074626865672,0.3949253731343284,0.3465671641791045,0.1262686567164179,0.2914925373134329,0.6622388059701493,0.04274288260191579,0.09867239919803968,0.049866696368901765,0.11511779906437963,0.04376057028291379,0.10102174203608824,12.283087
231,Uruguay,2028,0.3447761194029851,0.4022388059701492,0.3529850746268657,0.1286069651741293,0.2968905472636816,0.6745024875621891,0.04434061038093115,0.10236077077300067,0.05173071211108634,0.11942089923516742,0.04539633919952475,0.10479793198188163,10.455863
232,Uruguay,2029,0.351044776119403,0.4095522388059702,0.3594029850746268,0.1309452736318408,0.3022885572139304,0.686766169154229,0.04596765426598352,0.10611681889062154,0.05362892997698077,0.1238029553723918,0.047062122224697404,0.1086434098165887,9.311004
233,Philippines,2021,0.2202166064981949,0.259927797833935,0.51985559566787,0.1227436823104693,0.1191335740072202,0.7581227436823105,0.027030197187504063,0.026235191387871594,0.031904495040988405,0.030966127539782867,0.06380899008197681,0.061932255079565735,79.35191
234,Philippines,2022,0.2246209386281588,0.2651263537906137,0.5302527075812274,0.1251985559566787,0.1215162454873646,0.7732851985559567,0.02812221715387923,0.0272950931199416,0.03319343664064434,0.0322171590923901,0.06638687328128869,0.0644343181847802,78.364075
235,Philippines,2023,0.2290252707581227,0.2703249097472924,0.5406498194945848,0.127653429602888,0.123898916967509,0.7884476534296029,0.029235861278004382,0.028375983005121914,0.034507901836333045,0.033492963547029145,0.06901580367266609,0.06698592709405829,77.18259
236,Philippines,2024,0.2334296028880866,0.2755234657039711,0.5510469314079423,0.1301083032490974,0.1262815884476534,0.8036101083032492,0.03037112955987955,0.029477861043412514,0.03584789062805456,0.03479354090370002,0.07169578125610912,0.06958708180740004,75.42364
237,Philippines,2025,0.2378339350180505,0.2807220216606498,0.5614440433212996,0.1325631768953068,0.1286642599277978,0.8187725631768954,0.03152802199950473,0.030600727234813423,0.03721340301580887,0.03611889116240274,0.07442680603161773,0.07223778232480547,73.298874
238,Philippines,2026,0.2422382671480144,0.2859205776173285,0.5718411552346571,0.1350180505415162,0.1310469314079422,0.8339350180505416,0.032706538596879914,0.031744581579324624,0.03860443899959596,0.03746901432313726,0.07720887799919193,0.07493802864627454,71.03088
239,Philippines,2027,0.2466425992779783,0.2911191335740072,0.5822382671480144,0.1374729241877256,0.1334296028880866,0.8490974729241878,0.0339066793520051,0.03290942407694612,0.04002099857941586,0.038843910385903624,0.08004199715883172,0.07768782077180725,71.47878
240,Philippines,2028,0.2510469314079422,0.2963176895306859,0.5926353790613719,0.139927797833935,0.135812274368231,0.864259927797834,0.035128444264880286,0.034095254727677916,0.04146308175526853,0.0402435793507018,0.08292616351053708,0.08048715870140362,71.313225
241,Philippines,2029,0.2554512635379061,0.3015162454873645,0.6030324909747291,0.1423826714801443,0.1381949458483754,0.8794223826714801,0.03637183333550545,0.03530207353152001,0.04293068852715396,0.041668021217531805,0.08586137705430794,0.08333604243506362,70.914406
242,Slovakia,2024,0.2528344671201814,0.3231292517006803,0.4240362811791383,0.0997732426303854,0.2653061224489796,0.6349206349206349,0.02522611463330606,0.06707853209310936,0.03223965323090685,0.08572816881854783,0.042307474766172484,0.11249942153732241,32.014347
243,Slovakia,2025,0.257891156462585,0.3295918367346939,0.4325170068027211,0.1017687074829932,0.2706122448979592,0.6476190476190476,0.026245249664491644,0.06978850478967097,0.033542135221435516,0.08919158683881717,0.044016696746725904,0.11704439816743024,32.95135
244,Slovakia,2026,0.2629478458049887,0.3360544217687075,0.4409977324263038,0.1037641723356009,0.2759183673469388,0.6603174603174603,0.027284565587383857,0.0725521403119071,0.034870408934548874,0.09272358739414134,0.0457597647070922,0.12167937433476791,33.698708
245,Slovakia,2027,0.2680045351473923,0.3425170068027211,0.4494784580498867,0.1057596371882086,0.2812244897959184,0.6730158730158731,0.02834406240198271,0.07536943865981768,0.036224474370246965,0.09632417048452037,0.04753667864727146,0.1264043500393355,34.61178
246,Slovakia,2028,0.273061224489796,0.3489795918367347,0.4579591836734694,0.1077551020408163,0.286530612244898,0.6857142857142857,0.029423740108288212,0.07824039983340278,0.03760433152852977,0.09999333610995421,0.049347438567263625,0.1312193252811329,34.97039
247,Slovakia,2029,0.2781179138321996,0.3554421768707483,0.4664399092970522,0.109750566893424,0.2918367346938776,0.6984126984126985,0.03052359870630035,0.08116502383266234,0.03900998040939731,0.10373108427044289,0.05119204446706875,0.13612430006016016,34.891304
248,Romania,2023,0.2377260981912144,0.2868217054263566,0.4754521963824289,0.2222222222222222,0.1886304909560723,0.5891472868217055,0.05282802182026986,0.04484239061488022,0.06373815676141258,0.05410331911143159,0.10565604364053975,0.08968478122976047,76.79954
249,Romania,2024,0.2424806201550387,0.2925581395348837,0.4849612403100775,0.2266666666666666,0.1924031007751938,0.6009302325581396,0.05496227390180876,0.0466540231957214,0.06631317829457362,0.05628909320353343,0.10992454780361753,0.09330804639144281,76.10682
250,Romania,2025,0.247235142118863,0.2982945736434109,0.4944702842377261,0.2311111111111111,0.1961757105943152,0.6127131782945737,0.057138788400803886,0.04850152968905446,0.06893919035314384,0.05851814995092442,0.1142775768016078,0.09700305937810894,75.38169
251,Romania,2026,0.2519896640826873,0.304031007751938,0.5039793281653747,0.2355555555555555,0.1999483204134367,0.6244961240310078,0.059357565317255216,0.05038491009487944,0.07161619293712315,0.060790489353604545,0.11871513063451046,0.1007698201897589,74.923294
252,Romania,2027,0.2567441860465116,0.3097674418604651,0.5134883720930232,0.24,0.2037209302325581,0.636279069767442,0.061618604651162784,0.05230416441319631,0.07434418604651162,0.06310611141157381,0.12323720930232557,0.10460832882639262,74.53192
253,Romania,2028,0.2614987080103359,0.3155038759689922,0.5229974160206718,0.2444444444444444,0.2074935400516796,0.6480620155038761,0.06392190640252655,0.05425929264400511,0.0771231696813092,0.06546501612483224,0.1278438128050531,0.10851858528801021,73.90989
254,Romania,2029,0.2662532299741602,0.3212403100775194,0.5325064599483205,0.2488888888888889,0.211266149870801,0.6598449612403102,0.06626747057134653,0.05625029478730577,0.07995314384151594,0.0678672034933798,0.1325349411426931,0.11250058957461156,73.02457
255,Austria,2023,0.2976303317535545,0.3355450236966825,0.366824644549763,0.1071090047393364,0.2521327014218009,0.6407582938388625,0.031878888614361736,0.0750423395700905,0.03593989353338871,0.08460187327328675,0.039290222591585953,0.09248848857842364,50.09105
256,Austria,2024,0.3035829383886256,0.3422559241706161,0.3741611374407583,0.1092511848341232,0.2571753554502369,0.6535734597156397,0.03316679571438197,0.07807405008872216,0.03739186523213764,0.08801978895352752,0.04087754758428606,0.09622502351699196,51.37619
257,Austria,2025,0.3095355450236967,0.3489668246445498,0.3814976303317536,0.1113933649289099,0.2622180094786729,0.6663886255924171,0.03448020592529367,0.08116579447900989,0.03887258884571325,0.09150538613238694,0.042496304755059396,0.10003554924642302,52.723934
258,Austria,2026,0.3154881516587678,0.3556777251184834,0.3888341232227488,0.1135355450236966,0.267260663507109,0.6792037914691943,0.03581911924709685,0.08431757274095371,0.04038206437411555,0.095058664809865,0.04414649410390599,0.10392006576671681,54.23525
259,Austria,2027,0.3214407582938389,0.3623886255924171,0.3961706161137441,0.1156777251184834,0.272303317535545,0.6920189573459715,0.03718353567979156,0.08752938487455358,0.04192029181734462,0.09867962498596167,0.0458281156308259,0.10787857307787335,56.371174
260,Austria,2028,0.32739336492891,0.3690995260663507,0.4035071090047394,0.1178199052132701,0.277345971563981,0.7048341232227489,0.038573455223377726,0.09080123087980953,0.043487271175400355,0.10236826666067697,0.04754116933581904,0.11191107117989263,58.225765
261,Austria,2029,0.3333459715639811,0.3758104265402844,0.4108436018957346,0.1199620853080568,0.282388625592417,0.7176492890995261,0.03998887787785538,0.09413311075672155,0.04508300244828281,0.10612458983401091,0.04928565521888544,0.11601756007277463,59.840004
262,Morocco,2024,0.315450643776824,0.3004291845493562,0.3841201716738197,0.0922746781115879,0.1781115879828326,0.7296137339055794,0.029108106614599616,0.05618541509329698,0.02772200629961868,0.05350991913647331,0.0354445651973696,0.0684162537530623,58.854034
263,Morocco,2025,0.3217596566523605,0.3064377682403433,0.3918025751072961,0.0941201716738197,0.1816738197424892,0.744206008583691,0.030284074121829454,0.05845530586306616,0.028841975354123285,0.05567171986958681,0.036876525631343346,0.071180270404686,60.205734
264,Morocco,2026,0.328068669527897,0.3124463519313305,0.3994849785407725,0.0959656652360515,0.1852360515021459,0.7587982832618025,0.03148332811435097,0.060770144964910004,0.0299841220136676,0.057876328538009544,0.03833684171747499,0.07399902005931218,61.76024
265,Morocco,2027,0.3343776824034334,0.3184549356223176,0.4071673819742489,0.0978111587982832,0.1887982832618025,0.7733905579399142,0.03270586859216413,0.06312993239882846,0.031148446278251557,0.060123745141741396,0.03982551345576449,0.07687250271694078,63.36388
266,Morocco,2028,0.3406866952789699,0.3244635193133047,0.4148497854077253,0.099656652360515,0.1923605150214592,0.7879828326180258,0.03395169555526901,0.06553466816482158,0.03233494814787525,0.062413969680782465,0.04134254084621193,0.07980071837757187,60.56256
267,Morocco,2029,0.3469957081545065,0.3304721030042919,0.4225321888412017,0.1015021459227468,0.1959227467811158,0.8025751072961373,0.03522080900366558,0.06798435226288933,0.033543627622538645,0.0647470021551327,0.04288792388881726,0.08278366704120536,57.00722
268,Greece,2023,0.2140625,0.2171875,0.56875,0.0921875,0.1328125,0.775,0.01973388671875,0.028430175781249997,0.02002197265625,0.02884521484375,0.052431640625,0.075537109375,49.081135
269,Greece,2024,0.21834375,0.22153125,0.580125,0.09403125,0.13546875,0.7905000000000001,0.020531135742187498,0.0295787548828125,0.0208308603515625,0.0300105615234375,0.05454987890625,0.07858880859375,48.40028
270,Greece,2025,0.222625,0.225875,0.5915,0.095875,0.138125,0.806,0.021344171874999998,0.030750078124999997,0.021655765625,0.031198984375,0.056710062500000005,0.0817009375,47.12143
271,Greece,2026,0.22690625,0.23021875,0.602875,0.09771875,0.14078125,0.8215000000000001,0.0221729951171875,0.0319441455078125,0.0224966884765625,0.0324104833984375,0.05891219140625,0.08487349609375,45.459167
272,Greece,2027,0.2311875,0.2345625,0.61425,0.0995625,0.1434375,0.8370000000000001,0.023017605468749997,0.03316095703125,0.02335362890625,0.03364505859375,0.061156265625,0.08810648437499999,43.8063
273,Greece,2028,0.23546875,0.23890625,0.625625,0.10140625,0.14609375,0.8525000000000001,0.023878002929687503,0.034400512695312496,0.0242265869140625,0.03490270996093749,0.06344228515625,0.09139990234374999,42.177505
274,Greece,2029,0.23975,0.24325,0.637,0.10325,0.14875,0.8680000000000001,0.024754187499999997,0.035662812499999995,0.025115562499999997,0.0361834375,0.06577025,0.09475375,40.696716
275,Jamaica,2023,0.4070660522273425,0.3717357910906298,0.2211981566820276,0.1367127496159754,0.3640552995391705,0.499231950844854,0.05565111927532024,0.1481945535758528,0.050821022130669816,0.13533238477492973,0.030240608209985337,0.08052836118838792,47.256905
276,Jamaica,2024,0.4152073732718894,0.3791705069124424,0.2256221198156682,0.1394470046082949,0.3713364055299539,0.5092165898617511,0.05789942449404318,0.15418161354031726,0.05287419142474887,0.14079981311983691,0.03146232878166875,0.08378170698039882,47.64665
277,Jamaica,2025,0.4233486943164362,0.386605222734255,0.2300460829493087,0.1421812596006144,0.3786175115207373,0.5192012288786483,0.06019225060818636,0.16028722914764237,0.054968017536532465,0.14637550737256402,0.03270824183992013,0.08709947546136038,48.023857
278,Jamaica,2026,0.4314900153609831,0.3940399385560676,0.2344700460829493,0.1449155145929339,0.3858986175115207,0.5291858678955453,0.06252959761774982,0.16651140039782822,0.05710250046602059,0.15205946753311106,0.033978347384739524,0.09048166663127269,48.502384
279,Jamaica,2027,0.43963133640553,0.4014746543778802,0.2388940092165899,0.1476497695852534,0.3931797235023041,0.5391705069124424,0.06491146552273352,0.17285412729087474,0.05927764021321325,0.15785169360147805,0.035272645416126895,0.09392828049013571,49.174427
280,Jamaica,2028,0.4477726574500768,0.4089093701996928,0.2433179723502304,0.150384024577573,0.4004608294930876,0.5491551459293394,0.06733785432313753,0.17931540982678193,0.0614934367781105,0.16375218557766502,0.036591135934082274,0.09743931703794942,49.504574
281,Jamaica,2029,0.4559139784946237,0.4163440860215054,0.247741935483871,0.1531182795698925,0.407741935483871,0.5591397849462366,0.06980876401896174,0.1858952480055498,0.06374989016071224,0.1697609434616719,0.037933818938605625,0.10101477627471386,49.471527
282,Costa Rica,2024,0.2987987987987988,0.2867867867867867,0.4144144144144144,0.1276276276276276,0.3498498498498498,0.5225225225225225,0.038134981828675515,0.10453471489507524,0.03660191723254785,0.10033231429627822,0.052890728566404234,0.1449828206584963,28.53845
283,Costa Rica,2025,0.3047747747747747,0.2925225225225225,0.4227027027027027,0.1301801801801801,0.3568468468468468,0.532972972972973,0.03967563509455398,0.10875791737683627,0.038080634688742766,0.10438573979384788,0.05502751400048694,0.15084012661309956,27.805607
284,Costa Rica,2026,0.3107507507507507,0.2982582582582582,0.430990990990991,0.1327327327327327,0.3638438438438438,0.5434234234234234,0.041246796345895426,0.11306474763051336,0.03958863367872375,0.10851943114285452,0.05720661201742281,0.1568134188242296,27.112991
285,Costa Rica,2027,0.3167267267267267,0.3039939939939939,0.4392792792792793,0.1352852852852853,0.3708408408408408,0.5538738738738739,0.042848465582699814,0.11745520565610652,0.041125914202490774,0.1127333883432982,0.05942802261721181,0.16290269729188647,26.46088
286,Costa Rica,2028,0.3227027027027027,0.3097297297297297,0.4475675675675676,0.1378378378378378,0.3778378378378378,0.5643243243243243,0.04448064280496711,0.12192929145361577,0.042692476260043806,0.11702761139517893,0.06169174579985389,0.16910796201607012,25.496513
287,Costa Rica,2029,0.3286786786786786,0.3154654654654654,0.4558558558558558,0.1403903903903904,0.3848348348348349,0.5747747747747748,0.046143328012697375,0.12648700502304105,0.0442883198513829,0.12140210029849668,0.06399778156534913,0.17542921299678058,24.516155
288,Mauritius,2023,0.2693333333333333,0.2773333333333333,0.4533333333333333,0.1226666666666666,0.2666666666666666,0.6106666666666667,0.033038222222222205,0.0718222222222222,0.03401955555555554,0.07395555555555554,0.05560888888888886,0.12088888888888885,22.242092
289,Mauritius,2024,0.2747199999999999,0.2828799999999999,0.4624,0.12512,0.272,0.62288,0.03437296639999999,0.07472383999999999,0.03539394559999999,0.07694335999999997,0.057855488000000004,0.1257728,23.224388
290,Mauritius,2025,0.2801066666666666,0.2884266666666666,0.4714666666666666,0.1275733333333333,0.2773333333333333,0.6350933333333334,0.03573414115555554,0.07768291555555554,0.03679555128888887,0.07999032888888886,0.06014657422222219,0.1307534222222222,23.860846
291,Mauritius,2026,0.2854933333333333,0.2939733333333333,0.4805333333333333,0.1300266666666666,0.2826666666666667,0.6473066666666667,0.037121746488888864,0.08069944888888889,0.0382243726222222,0.08309646222222222,0.06248214755555552,0.13583075555555554,24.573507
292,Mauritius,2027,0.2908799999999999,0.29952,0.4896,0.13248,0.288,0.6595200000000001,0.03853578239999998,0.08377343999999996,0.039680409599999994,0.08626175999999999,0.06486220799999999,0.14100479999999999,25.364422
293,Mauritius,2028,0.2962666666666667,0.3050666666666666,0.4986666666666667,0.1349333333333333,0.2933333333333333,0.6717333333333334,0.03997624888888888,0.08690488888888888,0.0411636622222222,0.08948622222222219,0.06728675555555554,0.14627555555555555,26.083693
294,Mauritius,2029,0.3016533333333333,0.3106133333333333,0.5077333333333334,0.1373866666666666,0.2986666666666667,0.6839466666666668,0.041443145955555524,0.09009379555555555,0.042674130488888865,0.09276984888888888,0.0697557902222222,0.15164302222222226,26.79213
295,Belarus,2021,0.291015625,0.294921875,0.4140625,0.109375,0.271484375,0.619140625,0.031829833984375,0.07900619506835938,0.032257080078125,0.08006668090820312,0.0452880859375,0.1124114990234375,34.486492
296,Belarus,2022,0.2968359375,0.3008203125,0.42234375,0.1115625,0.2769140625,0.6315234375000001,0.03311575927734375,0.08219804534912109,0.03356026611328125,0.08330137481689454,0.047117724609375,0.11695292358398438,33.12777
297,Belarus,2023,0.30265625,0.30671875,0.430625,0.11375,0.28234375,0.64390625,0.034427148437500006,0.08545310058593751,0.0348892578125,0.0866001220703125,0.04898359375,0.12158427734374999,32.02666
